"","date","tests","id","hosp","deaths","new_deaths","confirmed","new_confirmed","population","administrative_area_level","administrative_area_level_1","administrative_area_level_2","administrative_area_level_3","weekend","cs","p2.5_signal","p97.5_signal","mean_signal","p2.5_position","p97.5_position","mean_position","p2.5_growth_rate","p97.5_growth_rate","p25_growth_rate","p75_growth_rate","growth_rate","percentile_0_growth_rate","dispersion","z_score_growth_rate","error...30","error...31","error","p2.5_signal_deaths","p97.5_signal_deaths","mean_signal_deaths","p2.5_position_deaths","p97.5_position_deaths","mean_position_deaths","p2.5_growth_rate_deaths","p97.5_growth_rate_deaths","p25_growth_rate_deaths","p75_growth_rate_deaths","growth_rate_deaths","percentile_0_growth_rate_deaths","dispersion_deaths","z_score_growth_rate_deaths","country","state","county","deaths_pc"
"235",2020-09-26,NA,"SWE",158,5836,2,91994,325,10175214,1,"Sweden",NA,NA,TRUE,5836,301.713611783929,426.356842266391,358.660930112249,5.85772252437961,6.17570575921022,6.01671414179492,-0.00483667549359881,0.0687469849532752,0.0192938443320932,0.0446164651275832,0.0319551547298382,0.0443490127412857,2.56856200794197,1.70230597419398,NA,NA,NA,1.34109752329244,2.56166161427877,1.85349347083354,0.335349825578383,0.962801116645306,0.649075471111844,-0.0209664909620724,0.0600300194452521,0.00559494792702606,0.0334685805561537,0.0195317642415899,0.172261982208912,2.99999990743915,0.94526429041273,"Sweden",NA,NA,0.000573550590680452
"236",2020-09-27,NA,"SWE",158,5837,1,92161,167,10175214,1,"Sweden",NA,NA,TRUE,5837,161.45124225199,228.352803723371,192.010009720491,5.88973233083148,6.20760626221803,6.04866929652476,-0.00658941459289307,0.0669817990645232,0.0175370235182178,0.0428553609534123,0.0301961922358151,0.0538218204788112,2.56856200794197,1.60887516489894,NA,NA,NA,1.39507339409077,2.65344832400323,1.92399458403906,0.356832466209337,0.980382004497531,0.668607235353434,-0.0193782285810122,0.0614496241708172,0.00712790187582067,0.0349434937139844,0.0210356977949025,0.153823130643667,2.99999990743915,1.02017333540373,"Sweden",NA,NA,0.000573648868711754
"237",2020-09-28,NA,"SWE",156,5838,1,92539,378,10175214,1,"Sweden",NA,NA,FALSE,5838,291.166113251078,411.361284485681,346.084478625764,5.91999561775889,6.23773535976225,6.07886548876057,-0.00848304222790452,0.0650867105406262,0.0156429168093468,0.0409607515033749,0.0283018341563608,0.0657808048450771,2.56856200794197,1.50797232708984,NA,NA,NA,1.49266923914915,2.8262719901717,2.05394480480809,0.379937074054898,0.999348792241776,0.689642933148337,-0.0178898679313674,0.0627597496360778,0.00855781330420764,0.0363120684005027,0.0224349408523552,0.137760276854174,2.99999990743915,1.09043731122792,"Sweden",NA,NA,0.000573747146743056
"238",2020-09-29,NA,"SWE",158,5840,2,93152,613,10175214,1,"Sweden",NA,NA,FALSE,5840,491.786135050137,694.381065790779,584.36887374093,5.94836942613152,6.26596521970234,6.10716732291693,-0.0102419189588363,0.0633283681739203,0.0138842153141462,0.0392022339009377,0.026543224607542,0.0786427600175807,2.56856200794197,1.41426019366931,NA,NA,NA,1.44488327692055,2.7260092113753,1.9846322385388,0.404556363996082,1.0195993840053,0.712077874000692,-0.0166532176481377,0.0638071446020055,0.00973240049953799,0.0374215264543299,0.0235769634769339,0.125352207335311,2.99999990743915,1.14864010022586,"Sweden",NA,NA,0.000573943702805661
"239",2020-09-30,NA,"SWE",155,5844,4,93841,689,10175214,1,"Sweden",NA,NA,FALSE,5844,562.440997277637,793.922346160785,668.232351907384,5.97497739381769,6.29244370123125,6.13371054752447,-0.0117161742168062,0.0618493628839684,0.0124084023633378,0.0377247863038245,0.0250665943335811,0.0908286611914879,2.56856200794197,1.33566950083146,NA,NA,NA,1.54969981043503,2.9091980035917,2.12329545628583,0.430432863663554,1.0408768112917,0.735654837477626,-0.0156651337282045,0.0645931271699238,0.0106542086912459,0.0382737847504733,0.0244639967208596,0.116071549852609,2.99999990743915,1.19485650334865,"Sweden",NA,NA,0.00057433681493087
"240",2020-10-01,NA,"SWE",156,5845,1,94474,633,10175214,1,"Sweden",NA,NA,FALSE,5845,520.680005846869,735.19741665739,618.710429202364,6.0000943656053,6.31745991811081,6.15877714185805,-0.0128116765862004,0.0607415839421495,0.0113088740991663,0.0366210332567828,0.0239649536779746,0.100769019790111,2.56856200794197,1.27718188867771,NA,NA,NA,1.62715773395844,3.03987433172977,2.22404024899188,0.457309503471432,1.06292816492554,0.760118834198486,-0.0146540334789109,0.0653876218020372,0.0115942767832919,0.0391393115398345,0.0253667941615632,0.10706235427562,2.99999990743915,1.24230321787808,"Sweden",NA,NA,0.000574435092962173
"241",2020-10-02,NA,"SWE",161,5848,3,95186,712,10175214,1,"Sweden",NA,NA,FALSE,5848,525.730877509824,742.242088596446,624.675583453151,6.02409578721417,6.34138840385789,6.18274209553603,-0.0134603966735849,0.0600750321289988,0.0106543063982014,0.0359603290572125,0.023307317727707,0.107038013886613,2.56856200794197,1.24243521976804,NA,NA,NA,1.58621378911819,2.95070119456967,2.1634331333309,0.485202252721955,1.08576900399814,0.785485628360049,-0.0137960094436425,0.0660151292042563,0.0123767067783865,0.0398424129822273,0.0261095598803069,0.099856036890419,2.99999990743915,1.28237230753857,"Sweden",NA,NA,0.00057472992705608
"242",2020-10-03,NA,"SWE",161,5851,3,95647,461,10175214,1,"Sweden",NA,NA,TRUE,5851,364.730979317537,515.050739803192,433.422381432524,6.04743264369761,6.36466618282986,6.20604941326374,-0.0132474358384914,0.0602704392187139,0.0108615107786921,0.0361614926015304,0.0235115016901112,0.104990290460991,2.56856200794197,1.25361883757423,NA,NA,NA,1.60269439948811,2.96684074264379,2.18058227141476,0.513955757920013,1.1092346185607,0.811595188240355,-0.0129711300085357,0.0665966669716762,0.0131217864196141,0.0405037505435263,0.0268127684815702,0.0932610305129992,2.99999990743915,1.32093793077513,"Sweden",NA,NA,0.000575024761149987
"243",2020-10-04,NA,"SWE",162,5854,3,95803,156,10175214,1,"Sweden",NA,NA,TRUE,5854,193.532780604875,273.53547998901,230.082772141598,6.07097858151735,6.38814324839035,6.22956091495385,-0.0119883529812249,0.0615203102299779,0.0121175727664986,0.0374143844822543,0.0247659786243765,0.0933053338695038,2.56856200794197,1.32067225889286,NA,NA,NA,1.68048606259869,3.09356900681029,2.28006570072705,0.543535020777666,1.13328089266619,0.838407956721926,-0.0120612950680806,0.067249963033278,0.0139474937634719,0.0412411742017254,0.0275943339825987,0.0863090923699203,2.99999990743915,1.36383918444831,"Sweden",NA,NA,0.000575319595243894
"244",2020-10-05,NA,"SWE",155,5856,2,96177,374,10175214,1,"Sweden",NA,NA,FALSE,5856,347.11945275976,490.104998562698,412.462093889738,6.09579346145623,6.41286032570021,6.25432689357822,-0.0106131352243283,0.0628952887764477,0.0134927120783721,0.0387894414737473,0.0261410767760597,0.0816579911124625,2.56856200794197,1.39400537270756,NA,NA,NA,1.81136684877467,3.31401838925309,2.45008225301166,0.574021164765249,1.1579834166438,0.866002290704525,-0.0109626256659665,0.0680774136770732,0.0149572215502196,0.042157566460887,0.0285573940055533,0.0783465843778109,2.99999990743915,1.41628127233804,"Sweden",NA,NA,0.000575516151306498
"245",2020-10-06,NA,"SWE",166,5860,4,96963,786,10175214,1,"Sweden",NA,NA,FALSE,5860,585.012730597482,825.535708529622,694.945248960407,6.12199150012144,6.43894444058712,6.28046797035428,-0.00939375364767045,0.0641157663647837,0.0147124530735662,0.0400095596435471,0.0273610063585566,0.0722773413319524,2.56856200794197,1.45903787793627,NA,NA,NA,1.76553167780633,3.2135588400947,2.38194037093328,0.605598241643998,1.18352112777616,0.894559684710078,-0.00973913596530285,0.0690150485560142,0.0160869699854861,0.0431889426052252,0.0296379562953557,0.0700785702695472,2.99999990743915,1.47520610536055,"Sweden",NA,NA,0.000575909263431708
"246",2020-10-07,NA,"SWE",172,5863,3,97794,831,10175214,1,"Sweden",NA,NA,FALSE,5863,669.601691742596,944.660594021502,795.327814098918,6.14940716760735,6.46625078581833,6.30782897671284,-0.00793470520482444,0.0655710833555692,0.0161702778496718,0.041466100301073,0.0288181890753724,0.0621685982091618,2.56856200794197,1.53682080809155,NA,NA,NA,1.90670468972278,3.44749483643878,2.56385541176426,0.638390092585579,1.21000518942529,0.924197641005433,-0.00815990654825782,0.0702934518460497,0.0175675485501842,0.0445659967476076,0.0310667726488959,0.060300773155496,2.99999990743915,1.55225363844075,"Sweden",NA,NA,0.000576204097525615
"247",2020-10-08,NA,"SWE",179,5864,1,98628,834,10175214,1,"Sweden",NA,NA,FALSE,5864,622.212361993851,878.076143309167,739.154808642173,6.17827147187024,6.49502285970618,6.33664716578821,-0.00610040034436541,0.0673949383208603,0.0180011558433374,0.0432933821331575,0.0306472689882475,0.0510670256773509,2.56856200794197,1.63459464320823,NA,NA,NA,2.01697123555497,3.62315469351203,2.70329406442949,0.672749895562556,1.2377789317461,0.95526441365433,-0.00616331198658357,0.071974395977819,0.0194606308795157,0.0463504531117198,0.0329055419956177,0.0493928129633523,2.99999990743915,1.65076961900553,"Sweden",NA,NA,0.000576302375556917
"248",2020-10-09,NA,"SWE",180,5869,5,99411,783,10175214,1,"Sweden",NA,NA,FALSE,5869,632.46122988564,892.432297274539,751.284785100778,6.20895639546316,6.52563247408976,6.36729443477646,-0.00350693931465328,0.0699728921463773,0.0205895315470954,0.0458764212846286,0.033232976415862,0.0381243529197227,2.56856200794197,1.77287932155105,NA,NA,NA,1.98278978091985,3.54045966745879,2.6495258535059,0.709094790950202,1.26724512034969,0.988169955649947,-0.00399023028314491,0.0738197965562315,0.0215262550871472,0.0483033111859394,0.0349147831365433,0.0392935593609818,2.99999990743915,1.75894342298365,"Sweden",NA,NA,0.000576793765713429
"249",2020-10-10,NA,"SWE",184,5874,5,99920,509,10175214,1,"Sweden",NA,NA,TRUE,5874,443.158547648702,625.439031190776,526.468092770412,6.24222408136767,6.55883074101698,6.40052741119232,-3.01536631714047e-05,0.0734339949076512,0.0240611742593596,0.0493426669851201,0.0367019206222399,0.0250941836161627,2.56856200794197,1.95835503391672,NA,NA,NA,2.02297381625482,3.58799791197851,2.69414658634408,0.747606202805654,1.29856327476733,1.02308473878649,-0.001310902809282,0.0761624061684214,0.0240951616199014,0.050756341739238,0.0374257516795697,0.0291366675194064,2.99999990743915,1.893636049737,"Sweden",NA,NA,0.00057728515586994
"250",2020-10-11,NA,"SWE",196,5876,2,100081,161,10175214,1,"Sweden",NA,NA,TRUE,5876,238.276857521672,336.561809371034,283.187023535221,6.27896730303674,6.59549136059239,6.43722933181456,0.00422779353476248,0.0776828243533883,0.0283161314443095,0.0535944864438413,0.0409553089440754,0.01442316622641,2.56856200794197,2.18558020087971,NA,NA,NA,2.14575514500185,3.77772526004353,2.84711668414589,0.788794647916195,1.33222633301593,1.06051049046606,0.00219855071558338,0.0793270049764773,0.0274915258593138,0.0540340298327469,0.0407627778460303,0.0191466324416978,2.99999990743915,2.07170174104046,"Sweden",NA,NA,0.000577481711932545
"251",2020-10-12,NA,"SWE",204,5879,3,100718,637,10175214,1,"Sweden",NA,NA,FALSE,5879,434.341611761695,612.882208639493,515.945972288325,6.31997814830271,6.63639113321457,6.47818464075864,0.00800811591597897,0.0814612525416551,0.0320958326569099,0.0573735358007242,0.044734684228817,0.00848566786186206,2.56856200794197,2.38732813807722,NA,NA,NA,2.34591032156856,4.09641264109006,3.09997043471983,0.833490056862177,1.369056479762,1.10127326831209,0.0064201204651046,0.0831948897178981,0.0315971105783515,0.0580178996046512,0.0448075050915013,0.0110757710832821,2.99999990743915,2.2877593009045,"Sweden",NA,NA,0.000577776546026452
"252",2020-10-13,NA,"SWE",222,5880,1,101634,916,10175214,1,"Sweden",NA,NA,FALSE,5880,745.746325522417,1051.72120201956,885.616859527925,6.36477705282573,6.68106159714918,6.52291932498745,0.0120120619514929,0.0854644335146342,0.0360995278030748,0.0613769676630523,0.0487382477330636,0.00464747477588678,2.56856200794197,2.60101091887223,NA,NA,NA,2.32633251694457,4.03328044809716,3.06312772446158,0.882400012959434,1.40976153384775,1.14608077340359,0.0113396439955777,0.0877525923737594,0.0363979810581997,0.0626942553111374,0.0495461181846686,0.00551606620122873,2.99999990743915,2.54167936918511,"Sweden",NA,NA,0.000577874824057754
"253",2020-10-14,NA,"SWE",218,5882,2,102602,968,10175214,1,"Sweden",NA,NA,FALSE,5882,872.0257238491,1229.48051988561,1035.44127806053,6.41357936033322,6.72973578510781,6.57165757272052,0.0163452201590868,0.0897930986976288,0.0404312125990647,0.0657071062576509,0.0530691594283578,0.00231063912071555,2.56856200794197,2.83231165389792,NA,NA,NA,2.5656082669279,4.40917325408736,3.36336310127288,0.936218015592685,1.45503576758384,1.19562689158826,0.0166719300924687,0.0927141767130108,0.0416087017687289,0.0677774050367506,0.0546930534027397,0.00240574306373646,2.99999990743915,2.81939105268196,"Sweden",NA,NA,0.000578071380120359
"254",2020-10-15,NA,"SWE",218,5885,3,103504,902,10175214,1,"Sweden",NA,NA,FALSE,5885,830.211492106032,1170.85955511437,985.931568770422,6.46670673771314,6.78274672658461,6.62472673214887,0.0208120579665186,0.0942502629673506,0.0448948781330315,0.0701674428008378,0.0575311604669346,0.0010672375002809,2.56856200794197,3.07085399221588,NA,NA,NA,2.78184956964662,4.73952609081643,3.63106714562904,0.9953456110613,1.5052942789207,1.250319944991,0.0222310271000497,0.0978930138404351,0.0470430989649481,0.0730809419755368,0.0600620204702424,0.00093000926333488,2.99999990743915,3.11171836828198,"Sweden",NA,NA,0.000578366214214266
"255",2020-10-16,NA,"SWE",238,5887,2,104683,1179,10175214,1,"Sweden",NA,NA,FALSE,5887,866.89225687834,1222.41268231739,1029.41735414302,6.52428945568818,6.84022632954344,6.68225789261581,0.0251555857005179,0.0985802062016634,0.0492339510595773,0.074501840842604,0.0618678959510906,0.000478370816688681,2.56856200794197,3.30294789501887,NA,NA,NA,2.81293713921595,4.75385676187088,3.65681558736279,1.05999566651208,1.5607682644104,1.31038196546124,0.0279307221910409,0.103204804857462,0.0526155874602029,0.0785199395882998,0.0655677635242513,0.000319534066989626,2.99999990743915,3.4144675166317,"Sweden",NA,NA,0.000578562770276871
"256",2020-10-17,NA,"SWE",238,5891,4,105380,697,10175214,1,"Sweden",NA,NA,TRUE,5891,625.080092939745,881.564719554814,742.326448964149,6.58620556914234,6.90204600799146,6.7441257885669,0.02981182307461,0.103222551893197,0.0538856328907764,0.0791487420770306,0.0665171874839035,0.000191279438351426,2.56856200794197,3.55183210736195,NA,NA,NA,2.96232806206344,4.96253893123536,3.83414505921213,1.13029537239061,1.62160408558037,1.37594972898549,0.0335467870637737,0.108426598609945,0.058102357771805,0.0838710279019141,0.0709866928368596,0.000101150854138206,2.99999990743915,3.71612477299205,"Sweden",NA,NA,0.00057895588240208
"257",2020-10-18,NA,"SWE",245,5892,1,105701,321,10175214,1,"Sweden",NA,NA,TRUE,5892,346.276285207635,488.727658983091,411.38157254657,6.65277401925982,6.96851193284178,6.8106429760508,0.0345952220495692,0.107996662729049,0.0586659859772393,0.0839258988013787,0.071295942389309,7.01933385658662e-05,2.56856200794197,3.80748601208188,NA,NA,NA,3.25269504400469,5.39774649377579,4.19013403951451,1.20614183880825,1.68773100483646,1.44693642182235,0.0391022949500177,0.113579754695022,0.0635259211739608,0.0891561284710785,0.0763410248225196,2.93456188583029e-05,2.99999990743915,4.01801188459718,"Sweden",NA,NA,0.000579054160433383
"258",2020-10-19,NA,"SWE",270,5896,4,106472,771,10175214,1,"Sweden",NA,NA,FALSE,5896,650.639293575253,917.412545846639,772.596046292454,6.72412942567005,7.03974841121017,6.88193891844011,0.0388557499678866,0.112253143254988,0.0629251866215201,0.0881837066013544,0.0755544466114373,2.72860925789405e-05,2.56856200794197,4.03512952159012,NA,NA,NA,3.68848150236879,6.05920527534937,4.72750109224541,1.28744573436929,1.75910915892046,1.52327744664487,0.0441779523432681,0.118241456627148,0.0684658288586355,0.0939535801117811,0.0812097044852083,8.61140588805609e-06,2.99999990743915,4.29815190423798,"Sweden",NA,NA,0.000579447272558592
"259",2020-10-20,NA,"SWE",278,5900,4,107761,1289,10175214,1,"Sweden",NA,NA,FALSE,5900,1152.07042534643,1623.59961018023,1367.66263877194,6.79974752624358,7.11523920385952,6.95749336505155,0.0425892580172324,0.115983745723646,0.0666577418347067,0.0919152619061712,0.079286501870439,1.14471955491892e-05,2.56856200794197,4.23461469607477,NA,NA,NA,3.79637582895702,6.18198195823878,4.84449449182328,1.37369047830639,1.83528382395378,1.60448715113008,0.0486803984164479,0.122317183299821,0.0728283395046918,0.0981692422115772,0.0854987908581345,2.66474037659901e-06,2.99999990743915,4.55138151588429,"Sweden",NA,NA,0.000579840384683801
"260",2020-10-21,NA,"SWE",290,5903,3,109332,1571,10175214,1,"Sweden",NA,NA,FALSE,5903,1388.93627686551,1956.9003857384,1648.638813071,6.87909564380936,7.19446409003461,7.03677986692199,0.0456235225868717,0.119013019157797,0.0696903696456809,0.0949461720989875,0.0823182708723342,5.49197511021096e-06,2.56856200794197,4.39683752356756,NA,NA,NA,4.34331559130221,7.00036909830825,5.5140558801623,1.4642654244766,1.91570645949983,1.68998594198822,0.0525023631254898,0.125697131957761,0.0765053525081565,0.101694142575094,0.0890997475416255,9.13318271196662e-07,2.99999990743915,4.77171521952269,"Sweden",NA,NA,0.000580135218777708
"261",2020-10-22,NA,"SWE",309,5912,9,110998,1666,10175214,1,"Sweden",NA,NA,FALSE,5912,1361.58276031427,1918.91195357309,1616.40262142391,6.96146936857492,7.27672690701372,7.11909813779432,0.0478164597770565,0.121197926580041,0.0718806736089603,0.0971337127481373,0.0845071931785488,3.17709738537343e-06,2.56856200794197,4.51424759630965,NA,NA,NA,4.8769627778463,7.78393515058591,6.1613279408401,1.55844589999632,1.99972547906336,1.77908568952984,0.0553297861268866,0.128066043255264,0.0791824143329833,0.104213415049167,0.0916979146910754,3.86990639351784e-07,2.99999990743915,4.94181629210656,"Sweden",NA,NA,0.000581019721059429
"262",2020-10-23,NA,"SWE",309,5919,7,112865,1867,10175214,1,"Sweden",NA,NA,FALSE,5919,1460.61198517897,2058.18657988914,1733.8431262143,7.0460249122703,7.36118574967545,7.20360533097287,0.0492605502700983,0.122631734951075,0.0733213922535856,0.0985708929675878,0.0859461426105867,2.19764442007037e-06,2.56856200794197,4.5917575096908,NA,NA,NA,5.09172484374566,8.05563669088589,6.40445824962368,1.65519372145619,2.08637348698564,1.87078360422092,0.0575074845782355,0.129772155539566,0.0812054640581837,0.106074176059618,0.0936398200589007,1.89311898015619e-07,2.99999990743915,5.07940249067116,"Sweden",NA,NA,0.000581707667278546
"263",2020-10-24,NA,"SWE",328,5927,8,114342,1477,10175214,1,"Sweden",NA,NA,TRUE,5927,1078.85859664176,1520.46376052697,1280.76750385336,7.13201405557258,7.44708889159434,7.28955147358346,0.0501872867665144,0.12354811887188,0.0742447337975149,0.0994906718408798,0.0868677028191973,1.728209058404e-06,2.56856200794197,4.64164770379975,NA,NA,NA,5.51558278994739,8.6474374420655,6.90620424926769,1.75382240746524,2.17502444109439,1.96442342427982,0.0591055881564834,0.130889405131646,0.0826458796853836,0.107349113602746,0.0949974966440648,1.0652976848143e-07,2.99999990743915,5.18756677729339,"Sweden",NA,NA,0.000582493891528964
"264",2020-10-25,NA,"SWE",344,5935,8,114856,514,10175214,1,"Sweden",NA,NA,TRUE,5935,609.954264146646,860.239459240692,724.366430994055,7.21892316474955,7.53391518805576,7.37641917640265,0.0510579871919103,0.12441134187538,0.0751129821285706,0.10035634693872,0.0877346645336452,1.37640806138822e-06,2.56856200794197,4.68845040349323,NA,NA,NA,6.20329859104057,9.63452753499069,7.73083767021073,1.8537165852289,2.26512525661886,2.05942092092388,0.0602533038641538,0.131548263691566,0.0836332829402064,0.108168284615513,0.0959007837778597,6.71784628415049e-08,2.99999990743915,5.27280140836826,"Sweden",NA,NA,0.000583280115779383
"265",2020-10-26,NA,"SWE",386,5946,11,115925,1069,10175214,1,"Sweden",NA,NA,FALSE,5946,1165.03015556027,1641.62233473892,1382.94595845684,7.30670082220004,7.62160685967256,7.4641538409363,0.0510020285163875,0.124351233897814,0.0750556627594561,0.100297599654745,0.0876766312071006,1.39560799006301e-06,2.56856200794197,4.68561420830968,NA,NA,NA,7.17168684769913,11.0313490119738,8.8945702887521,1.95438793810191,2.35625547130157,2.15532170470174,0.0609816365277469,0.131779734087111,0.0841986780068256,0.108562692608033,0.0963806853074291,4.74110550064615e-08,2.99999990743915,5.33637706435415,"Sweden",NA,NA,0.000584361174123709
"266",2020-10-27,NA,"SWE",454,5955,9,118339,2414,10175214,1,"Sweden",NA,NA,FALSE,5955,2087.98386492922,2940.79993513553,2477.97151205333,7.39442001178079,7.70924093250601,7.5518304721434,0.0493344148895893,0.122680463171992,0.0733870138153047,0.0986278642462768,0.0860074390307907,2.14713150334201e-06,2.56856200794197,4.59660709337269,NA,NA,NA,7.49046856815803,11.4327830054577,9.25402084225836,2.05537969837366,2.44802508164468,2.25170239000917,0.0615216519188591,0.13181830817247,0.0845742541828129,0.108765705908516,0.0966699800456646,3.51164070932502e-08,2.99999990743915,5.39057444189532,"Sweden",NA,NA,0.00058524567640543
"267",2020-10-28,NA,"SWE",497,5964,9,121728,3389,10175214,1,"Sweden",NA,NA,FALSE,5964,2534.19316852398,3568.48362329061,3007.19584000323,7.4804663484443,7.79520947390409,7.63783791117419,0.0459777085809692,0.119319748464108,0.070028993019782,0.0952684640252957,0.0826487285225389,4.99604342178215e-06,2.56856200794197,4.4173445824608,NA,NA,NA,8.66006535688852,13.1005141845997,10.6513524515659,2.1564754587795,2.54026928133017,2.34837237005484,0.0618446091549052,0.131637245262014,0.0847319265164249,0.108749927900495,0.0967409272084598,2.76314663739194e-08,2.99999990743915,5.43348822270028,"Sweden",NA,NA,0.000586130178687151
"268",2020-10-29,NA,"SWE",492,5973,9,124990,3262,10175214,1,"Sweden",NA,NA,FALSE,5973,2485.05956018513,3500.43248721605,2949.3699695255,7.56314830349311,7.87782497590035,7.72048663969673,0.0413179087941125,0.114654531105297,0.0653674166316166,0.0906050232677934,0.077986219949705,1.53336058976111e-05,2.56856200794197,4.16845438403914,NA,NA,NA,9.78988948958064,14.6918027960595,11.9929615098246,2.25743172848192,2.63279486604467,2.44511329726329,0.0617769782590333,0.13106579678207,0.0844990771450497,0.108343697896054,0.0964213875205519,2.44975849243679e-08,2.99999990743915,5.45491901602648,"Sweden",NA,NA,0.000587014680968872
"269",2020-10-30,NA,"SWE",533,5982,9,129046,4056,10175214,1,"Sweden",NA,NA,FALSE,5982,2648.42398538447,3730.15999438207,3143.09484401013,7.64116187280857,7.9557838464843,7.79847285964644,0.0356768108720213,0.109007027613761,0.0597242181111105,0.0849596203746717,0.0723419192428911,5.50691555258718e-05,2.56856200794197,3.86709770101814,NA,NA,NA,10.2581043856516,15.2934219019321,12.5252352586221,2.35784024054088,2.72522912902681,2.54153468478385,0.0610162631698955,0.129808572482774,0.0835755402383151,0.107249295414354,0.0954124178263345,2.7123475613523e-08,2.99999990743915,5.4367967723536,"Sweden",NA,NA,0.000587899183250593
"270",2020-10-31,NA,"SWE",562,5995,13,132033,2987,10175214,1,"Sweden",NA,NA,TRUE,5995,1929.76253605128,2718.41414356543,2290.39161972892,7.713526578902,8.02810297887666,7.87081477888933,0.0299363885956285,0.103260419951122,0.0539817674416677,0.0792150411050828,0.0665984042733753,0.000185163748911592,2.56856200794197,3.56037362896235,NA,NA,NA,11.1177944600322,16.4667101423626,13.5304655794143,2.45700441012134,2.81688979509902,2.63694710261018,0.0592126641231574,0.127522648775517,0.0816137709576911,0.105121541940983,0.093367656449337,4.21096137187913e-08,2.99999990743915,5.35784760874746,"Sweden",NA,NA,0.000589176797657523
"271",2020-11-01,NA,"SWE",566,6017,22,133330,1297,10175214,1,"Sweden",NA,NA,TRUE,6017,1069.1359615487,1507.15145393396,1269.38954576647,7.78014564313561,8.0946807231898,7.9374131831627,0.0250185917886812,0.0983383221326211,0.0490625601905548,0.0742943537307475,0.0616784569606512,0.000487670260942084,2.56856200794197,3.29754497726059,NA,NA,NA,12.4668276946077,18.3412164008047,15.1214015414691,2.55388385861128,2.90674565950776,2.73031475905952,0.0563141667797689,0.124158918496489,0.0785627083231927,0.101910376953065,0.090236542638129,9.25659314294899e-08,2.99999990743915,5.21367885311484,"Sweden",NA,NA,0.000591338914346175
"272",2020-11-02,NA,"SWE",687,6037,20,134899,1569,10175214,1,"Sweden",NA,NA,FALSE,6037,1989.48669041418,2802.27304625459,2361.16177515009,7.84184472585004,8.15633855439667,7.99909164012335,0.0209889974290758,0.0943065340384398,0.0450322464327113,0.0702632850348043,0.0576477657337578,0.00102758243659765,2.56856200794197,3.08214241374107,NA,NA,NA,14.310818490641,20.9120474569884,17.2993790473714,2.64738706966102,2.99371553373428,2.82055130169765,0.0529467474234222,0.120343408653411,0.0750483452526016,0.0982418108242321,0.0866450780384168,2.33429267401522e-07,2.99999990743915,5.03945534671069,"Sweden",NA,NA,0.000593304474972222
"273",2020-11-03,NA,"SWE",740,6057,20,138507,3608,10175214,1,"Sweden",NA,NA,FALSE,6057,3460.01208982655,4871.61915785924,4105.58901781749,7.89951214543197,8.21396666628225,8.05673940585711,0.0168303093596395,0.0901463466526769,0.0408730666877845,0.0661035893245319,0.0534883280061582,0.00211943285873461,2.56856200794197,2.85981622455449,NA,NA,NA,14.7790983340898,21.4965048555021,17.8241117337921,2.73705058720874,3.07734217226338,2.90719637973606,0.049340785474313,0.116308655970336,0.0713017686175116,0.0943476728271371,0.0828247207223243,6.23247533357115e-07,2.99999990743915,4.84810009465614,"Sweden",NA,NA,0.000595270035598269
"274",2020-11-04,NA,"SWE",802,6078,21,142989,4482,10175214,1,"Sweden",NA,NA,FALSE,6078,4064.98009269961,5722.39176928246,4823.00825468517,7.95301748106735,8.26743798665918,8.11022773386327,0.0121744590998843,0.085488560372136,0.0362165815426802,0.0614464379293401,0.0488315097360101,0.0045151762835079,2.56856200794197,2.61090291587659,NA,NA,NA,16.825299014172,24.3318833687285,20.2334182296718,2.82265076501862,3.15739143589815,2.99002110045839,0.0456798744496089,0.112238875655612,0.0675067758082236,0.0904119742969974,0.0789593750526105,1.65777715273893e-06,2.99999990743915,4.65023598734377,"Sweden",NA,NA,0.000597333874255618
"275",2020-11-05,NA,"SWE",837,6100,22,147733,4744,10175214,1,"Sweden",NA,NA,FALSE,6100,3853.5539556135,5426.70717050768,4572.97593289818,8.00186238172289,8.31625610547567,8.15905924359928,0.00680647789053765,0.0801178433533829,0.0308477031708015,0.056076618073119,0.0434621606219603,0.0100653332373021,2.56856200794197,2.32390350313442,NA,NA,NA,18.6551135118622,26.8496809649774,22.3804344497362,2.90414838226197,3.23381256876003,3.068980475511,0.0420249090025303,0.108195010341491,0.0637242772118713,0.08649564213215,0.0751099596720106,4.30298685356325e-06,2.99999990743915,4.44952668527102,"Sweden",NA,NA,0.000599495990944269
"276",2020-11-06,NA,"SWE",878,6125,25,152187,4454,10175214,1,"Sweden",NA,NA,FALSE,6125,3967.45323457574,5586.69886717451,4707.96840379925,8.04533442486607,8.35970838357641,8.20252140422124,0.000840030189936829,0.0741481057846023,0.0248801766134429,0.0501079593610962,0.0374940679872695,0.0224878283993995,2.56856200794197,2.00488206225105,NA,NA,NA,19.1047285115746,27.4033834725537,22.880869772404,2.98157129956273,3.30660957080329,3.14409043518301,0.0383453528618646,0.104150188401804,0.0599249383157487,0.0825706029479198,0.0712477706318343,1.09707788379915e-05,2.99999990743915,4.24415814647577,"Sweden",NA,NA,0.000601952941726828
